,Time,SL,SH,SPL,SPH,I1L,I1H,I2L,I2H,I3L,I3H,I4L,I4H,I5L,I5H,D1L,D1H,D2L,D2H,D3L,D3H,D4L,D4H,D5L,D5H,E1L,E1H,E2L,E2H,E3L,E3H,E4L,E4H,E5L,E5H,U1L,U1H,U2L,U2H,U3L,U3H,U4L,U4H,U5L,U5H,T1L,T1H,T2L,T2H,T3L,T3H,T4L,T4H,T5L,T5H,NewI,NewA,NewD1,NewD2,NewD3,NewD4,NewD5,Deaths
Q40,2014,39392.95185,65194.39984,0,0,114.537016,500.1495492,0,0,0,0,0,0,0,0,533.9109856,2136.798136,10.72389042,39.7275058,2.14123139,7.73385292,0,0,0,0,1831.666104,5956.578426,149.9257978,420.6617905,37.52882398,103.4607014,0,0,0,0,2005.651332,5384.027623,210.9750315,506.5224058,34.80066804,83.22538711,12.89310253,30.1986391,121.1709797,273.3737033,769.8141678,1910.97187,210.2045823,494.6921472,124.0827409,287.9729234,189.9790796,394.4744716,1613.925291,3184.515962,27652.62982,9028.712709,0,590.5790888,1648.266992,1620.669521,9417.522111,17677.22706
Q41,2014.25,39530.56236,65336.81241,0,0,113.5624278,498.0625629,0,0,0,0,0,0,0,0,529.3912683,2127.670414,10.6340393,39.5557843,2.12346106,7.70075026,0,0,0,0,1817.020283,5938.516637,148.9420687,420.4146535,37.28757896,103.4231004,0,0,0,0,1988.441966,5375.026033,204.5096427,495.6510237,33.69945387,81.35783246,13.06062762,30.76618372,133.4268295,301.8522049,762.7287439,1908.213986,207.3029336,491.9228327,122.3531997,286.2882025,190.5683707,397.31426,1632.581426,3231.438118,28266.31649,9233.324946,0,604.1381613,1687.577253,1657.769926,9617.588481,18066.3039
Q42,2014.5,39669.10821,65483.89683,0,0,112.6250927,496.0541288,0,0,0,0,0,0,0,0,524.9743883,2118.652283,10.54524915,39.382894,2.10585593,7.66727149,0,0,0,0,1802.612943,5919.888006,147.9609899,420.0632206,37.04655712,103.3583473,0,0,0,0,1971.623452,5365.33757,198.7007839,486.0462282,32.71457386,79.71623008,13.2397186,31.35537636,145.1445624,329.2470429,755.8306126,1905.278358,204.5284402,489.2853803,120.6962425,284.6797653,191.1188689,400.0627033,1650.359043,3276.855424,28877.09213,9437.113621,0,617.6242807,1726.712725,1694.727205,9816.954167,18453.87169
Q43,2014.75,39808.57121,65635.53658,0,0,111.7236966,494.1225386,0,0,0,0,0,0,0,0,520.670936,2109.790179,10.45771841,39.20965861,2.08844698,7.63354941,0,0,0,0,1788.444495,5900.771638,146.9831133,419.613714,36.80590968,103.2679736,0,0,0,0,1955.178204,5354.988503,193.470161,477.5430634,31.83096886,78.26881763,13.42775575,31.9604105,156.3747242,355.6583851,749.110644,1902.160772,201.8832158,486.7859462,119.1152595,283.1554709,191.6378214,402.732838,1667.293062,3320.810676,29485.06893,9640.115904,0,631.0387033,1765.671777,1731.540137,10015.61815,18839.96224
Q44,2015,39948.93423,65791.61955,0,0,110.8567496,492.2650637,0,0,0,0,0,0,0,0,516.488126,2101.118616,10.3716419,39.03689207,2.07127117,7.59973408,0,0,0,0,1774.517553,5881.248586,146.009022,419.0723563,36.56579183,103.1535057,0,0,0,0,1939.090204,5344.007883,188.7487409,469.9969415,31.0360097,76.98912411,13.62280154,32.57697042,167.1612057,381.1723369,742.5602086,1898.858968,199.3656106,484.4230718,117.6107493,281.7172738,192.1304654,405.3336299,1683.420188,3363.35137,30090.35418,9842.367789,0,644.3829708,1804.453219,1768.207528,10213.57857,19224.60771
Q45,2015.25,40090.23335,65952.2177,0,0,109.9830794,490.3415378,0,0,0,0,0,0,0,0,512.4185597,2092.621745,10.2871838,38.86530375,2.05436554,7.56597746,0,0,0,0,1760.835473,5861.397299,142.441541,411.1095167,27.32065087,77.64459899,5.77837996,16.36869633,6.02080236,16.88827428,1923.345006,5332.427374,184.3732043,462.9920717,30.08204417,75.1890386,13.91126732,33.45082211,177.6051126,406.0394145,736.1711929,1895.372488,196.9696071,482.1850798,116.1771178,280.3516186,192.6015886,407.8740764,1698.777879,3404.527725,30692.81817,10043.88593,0,657.6587583,1843.05631,1804.728237,10410.83288,19607.83036
Q46,2015.5,40232.54239,66117.56399,0,0,109.0761827,488.2404649,0,0,0,0,0,0,0,0,508.4095111,2084.11892,10.20431105,38.69491044,2.03775499,7.53238919,0,0,0,0,1747.394648,5841.267091,136.1772262,395.4826489,23.20497206,66.52211717,6.27112192,17.88339698,15.49174444,43.45954996,1907.929446,5320.280179,179.9776726,455.5425649,29.07329099,73.17130582,14.12315891,34.10566251,187.7491538,430.3517539,729.9360019,1891.702518,194.6737662,480.0184903,114.8018792,279.026913,193.0503695,410.3485395,1713.403172,3444.390099,31292.13079,10244.60806,0,670.8669541,1881.480673,1841.101196,10607.37802,19989.62672
Q47,2015.75,40375.84791,66287.59545,0,0,108.1766743,486.0944008,0,0,0,0,0,0,0,0,504.438032,2075.517746,10.12280458,38.52501987,2.02143336,7.498969,0,0,0,0,1734.182767,5820.869923,129.6921309,379.1786914,21.13995349,61.0989895,6.1748046,17.72270497,24.28117949,68.12428399,1892.830942,5307.598448,175.5335878,447.6129536,28.17895708,71.41493392,14.27920341,34.59810187,197.4744655,453.7524633,723.8475338,1887.851655,192.4564093,477.8706595,113.4806511,277.7351479,193.4724503,412.7422998,1727.327979,3482.976345,31888.34492,10444.49487,0,684.0072996,1919.726019,1877.325418,10803.21058,20370.00419
Q48,2016,40520.12988,66462.20367,0,0,107.3024156,483.9765653,0,0,0,0,0,0,0,0,500.5115204,2066.8377,10.04248703,38.3550225,2.00537536,7.46564078,0,0,0,0,1721.187479,5800.210494,123.6613355,364.0793437,19.80417965,57.67990087,6.10871624,17.63158696,32.32506075,90.69265518,1878.037162,5294.411926,171.1163725,439.4516335,27.37114821,69.84645336,14.42457479,35.05495931,206.7749454,476.2019635,717.8991267,1883.823583,190.3062976,475.7190039,112.2070729,276.4633154,193.8673465,415.0521234,1740.580742,3520.316857,32481.56631,10643.55109,0,697.0793436,1957.791995,1913.399992,10998.32692,20748.96938
Q49,2016.25,40665.37051,66641.27529,0,0,106.4583751,481.9169245,0,0,0,0,0,0,0,0,496.644996,2058.137034,9.96328756,38.18468371,1.98955623,7.43232693,0,0,0,0,1708.400141,5779.302193,118.2263922,350.5693904,18.77921035,55.10409557,6.09969885,17.69014291,39.79938489,111.6513906,1863.536142,5280.748301,166.7885785,431.2636768,26.61882571,68.38465392,14.56798783,35.50133628,215.6765422,497.7524415,712.0845075,1879.622787,188.2177874,473.5567635,110.9750196,275.1994432,194.2347783,417.2758699,1753.187878,3556.438879,33071.90446,10841.80132,0,710.0829627,1995.678216,1949.324069,11192.72328,21126.52497
Q50,2016.5,40811.5542,66824.69922,0,0,105.6448586,479.9256657,0,0,0,0,0,0,0,0,492.8523808,2049.477894,9.88522135,38.01411495,1.9739632,7.39898967,0,0,0,0,1695.816062,5758.170382,113.3750956,338.6078649,17.92322752,52.98074837,6.1261528,17.84054561,46.82022518,131.3229289,1849.316509,5266.634089,162.5913398,423.1891242,25.90664519,66.99177475,14.70903317,35.93682753,224.2038211,518.4545913,706.397759,1875.254342,186.1877457,471.3840744,109.7801957,273.936771,194.5742439,419.4111801,1765.173793,3591.366645,33659.46544,11039.27729,0,723.0184825,2033.384351,1985.096859,11386.39582,21502.67115
Q51,2016.75,40958.667,67012.36849,0,0,104.8607658,478.004749,0,0,0,0,0,0,0,0,489.1443381,2040.913912,9.80835548,37.84366514,1.95859564,7.36564074,0,0,0,0,1683.43369,5736.850679,109.0547146,328.0442865,17.18199006,51.16097077,6.17370108,18.04392387,53.45919109,149.9069858,1835.367661,5252.095477,158.550452,415.3213598,25.22883142,65.6559316,14.84667584,36.35915706,232.3767125,538.3483409,700.8333031,1870.723791,184.2143031,469.2043262,108.6199788,272.6731062,194.8854831,421.4566452,1776.561015,3625.12181,34244.35063,11236.01253,0,735.8866404,2070.910214,2020.717628,11579.34074,21877.40706
Q52,2017,41106.6963,67204.18063,0,0,104.1046791,476.1528863,0,0,0,0,0,0,0,0,485.5282772,2032.487308,9.73278296,37.67381365,1.94346294,7.33233209,0,0,0,0,1671.25368,5715.385915,105.2058903,318.7122093,16.53027082,49.57559489,6.23499508,18.2804215,59.7656593,167.5416267,1821.679882,5237.15893,154.6815788,407.7224932,24.58372157,64.37595239,14.98058618,36.76786999,240.2124098,557.4677814,695.3858956,1866.037079,182.296285,467.0224808,107.4928604,271.4091641,195.1686919,423.4122997,1787.370569,3657.724446,34826.65661,11432.04019,0,748.6885058,2108.25583,2056.185711,11771.55428,22250.73177
Q53,2017.25,41255.63061,67400.03769,0,0,103.3751883,474.3676108,0,0,0,0,0,0,0,0,482.0089082,2024.229516,9.65860395,37.50509038,1.92858005,7.29914411,0,0,0,0,1659.278096,5693.823156,101.7724863,310.4558848,15.95323036,48.18396399,6.30620836,18.53972627,65.77760506,184.3330403,1808.24439,5221.85156,150.9934722,400.4329394,23.97100387,63.15385024,15.11094329,37.16381062,247.7268838,575.8450554,690.0506229,1861.200525,180.4328793,464.8440979,106.3979755,270.1472043,195.4244944,425.2794693,1797.622372,3689.194037,35406.47537,11627.39233,0,761.4253964,2145.421482,2091.500515,11963.03282,22622.64487
Q54,2017.5,41405.45943,67599.84605,0,0,102.6709663,472.646116,0,0,0,0,0,0,0,0,478.5888304,2016.16287,9.58591274,37.33802052,1.91396526,7.2661699,0,0,0,0,1647.509801,5672.211238,98.70406238,303.1366202,15.44029587,46.95719688,6.38509832,18.81582367,71.52627065,200.368412,1795.053339,5206.201282,147.4899432,393.477381,23.39056664,61.99177081,15.23813814,37.54832546,254.9355814,593.5120279,684.8229049,1856.220809,178.6234136,462.674706,105.3347819,268.890127,195.6538174,427.0603855,1807.335549,3719.550223,35983.89454,11822.09963,0,774.0988069,2182.407734,2126.661532,12153.77287,22993.14682
Q55,2017.75,41556.17316,67803.51623,0,0,101.9907784,470.9855873,0,0,0,0,0,0,0,0,475.269033,2008.302415,9.51479367,37.17309296,1.89963604,7.23350639,0,0,0,0,1635.951999,5650.598883,95.95609249,296.633026,14.98304536,45.87241229,6.4701504,19.10468374,77.03824081,215.7217174,1782.099787,5190.236824,144.1711597,386.8687578,22.8420957,60.89097848,15.36259746,37.922802,261.8536362,610.5006688,679.6984916,1851.104969,176.8672119,460.5194081,104.3028629,267.6409252,195.8577648,428.757812,1816.528642,3748.81323,36558.99774,12016.1914,0,786.7103511,2219.215441,2161.668352,12343.7712,23362.23907
Q56,2018,41707.76306,68010.96261,0,0,101.3334711,469.3833227,0,0,0,0,0,0,0,0,472.0492906,2000.657516,9.44531544,37.0107391,1.88560979,7.20124661,0,0,0,0,1624.607903,5629.033336,93.4895287,290.8395393,14.57440963,44.91053714,6.56021925,19.40329063,82.33649619,230.4567061,1769.377638,5173.987622,141.0345751,380.6111455,22.32497987,59.85166833,15.48470568,38.2884705,268.4958623,626.8428942,674.6734632,1845.860393,175.1635045,458.3826566,103.3018102,266.4023755,196.0375157,430.3747522,1825.219729,3777.004053,37131.86477,12209.69561,0,799.2617162,2255.845744,2196.520672,12533.02482,23729.92413
Q57,2018.25,41860.76293,68229.37728,0,0,75.03675725,346.1769706,5.33963378,24.61217076,4.73034726,21.77488577,9.84211727,45.40765551,0,0,455.609492,1931.274024,13.80426184,57.26093772,3.92531135,16.92304869,2.91491166,13.1930941,9.39013933,42.39260317,1612.472769,5602.908996,91.68593836,287.5814782,14.35843186,44.77208652,6.78797381,20.31156495,87.49587137,244.8690568,1756.864919,5157.407106,138.0834141,374.7378675,21.84067917,58.88438246,15.60629273,38.6531479,274.8771618,642.5723477,669.7440342,1840.493948,173.5114714,456.2685602,102.3311916,265.1770265,196.1942683,431.9143177,1833.426486,3804.14448,37694.7462,12394.92487,221.3106063,811.6235775,2292.292971,2231.218213,12721.53103,24096.20083
Q58,2018.5,42016.65609,68474.67767,0,0,66.80058789,301.9250837,4.66256017,21.07717017,4.07550756,18.42736361,10.73417586,48.96453251,0,0,427.879352,1805.881501,17.77627535,75.18004336,5.18862958,22.59497875,6.12698518,27.75595744,33.83016958,151.0315683,1596.080675,5556.072312,91.11644072,289.4349942,14.45536774,45.95380657,7.33492933,22.66835634,92.94724977,260.8525124,1744.371721,5139.674377,135.36618,369.4878579,21.40254888,58.05290223,15.73753151,39.06297092,281.0205207,657.7603471,664.9018641,1834.990603,171.911525,454.186756,101.3911197,263.9698494,196.3294828,433.3809011,1841.166281,3830.257378,38230.13163,12555.26146,416.5216431,823.3226348,2328.47833,2265.758374,12909.28675,24461.0203
Q59,2018.75,42174.84976,68736.64336,0,0,64.01124606,285.0522225,4.43911576,19.74842353,3.85021766,17.11444976,10.1166571,45.36517877,0,0,401.2701867,1682.621017,20.43517574,86.52080458,5.66717168,24.46653451,7.5066547,33.59140022,59.18982159,260.153075,1574.922037,5485.862377,91.31557327,294.1142945,14.59196562,47.16355526,7.8462134,24.80854743,98.81278943,278.8535807,1731.579288,5119.373211,132.9212146,365.0385543,21.01158028,57.36025421,15.87742452,39.51142075,286.9546582,672.5035199,660.1246931,1829.271164,170.3654215,452.152345,100.4824564,262.7888756,196.4449081,434.7802411,1848.456441,3855.367743,38748.71609,12702.24821,595.252602,834.2372571,2364.260842,2300.131071,13096.28431,24824.31922
Q60,2019,42334.85615,69008.35602,0,0,62.70759249,277.3725054,4.34038172,19.16194731,3.75589441,16.55162246,9.77792712,43.34337906,0,0,378.2132453,1575.46169,22.20540861,93.59593639,5.9383854,25.39832278,8.4125279,37.14461345,83.95553361,363.1960744,1549.867866,5396.490717,91.90071544,299.8354401,14.74204404,48.30405345,8.28321644,26.55297768,104.9569717,298.1360094,1718.21135,5095.299562,130.7496378,361.3889039,20.6650085,56.79324408,16.02108747,39.97401168,292.7002604,686.8601178,655.376667,1823.195236,168.8734684,450.1727768,99.60584446,261.6406187,196.5421368,436.1173036,1855.314282,3879.502609,39257.84082,12843.52966,767.2957769,844.4367233,2399.509832,2334.31788,13282.5053,25186.05657
Q61,2019.25,42496.50791,69287.11559,0,0,61.83293122,272.9250611,4.27741252,18.83522537,3.69886996,16.24985883,9.59251001,42.29879947,0,0,358.7580476,1485.950055,23.37255322,97.9665791,6.11712822,25.97880324,9.23034825,40.3122371,108.2991962,461.7875518,1521.944537,5293.214031,92.63716596,305.6012054,14.90151246,49.3843768,8.68813716,28.11255781,111.3058845,318.2815538,1704.072602,5066.661181,128.8317562,358.4469543,20.36026294,56.34083035,16.16755953,40.44531204,298.2742799,700.8712595,650.6140739,1816.589842,167.433182,448.2422836,98.76093844,260.5267239,196.6225714,437.3961613,1861.756988,3902.690297,39760.33341,12982.02732,935.9207709,854.0281857,2434.124985,2368.294146,13467.91611,25546.1896
Q62,2019.5,42659.75752,69571.90991,0,0,61.08759547,269.630063,4.22516551,18.60098201,3.65296433,16.04087033,9.46190156,41.65666377,0,0,342.4226106,1412.098691,24.12041267,100.5838297,6.23354248,26.34405883,10.02831575,43.41810941,132.3475651,557.1495152,1492.056458,5180.735366,93.38313681,310.8849457,15.05934668,50.37709452,9.08390876,29.60370908,117.8326149,339.1166784,1689.043266,5033.05157,127.1382613,356.0864592,20.09344473,55.98706508,16.3170983,40.92597993,303.6929061,714.5755859,645.7908786,1809.276804,166.0392767,446.3427385,97.94594493,259.4422527,196.6872319,438.6192288,1867.801443,3924.9595,40257.22371,13118.80103,1102.25989,863.1141645,2468.036567,2402.031465,13652.46617,25904.66013
Q63,2019.75,42824.59734,69862.35259,0,0,60.38288792,266.7463847,4.17626842,18.39976196,3.61051364,15.86501601,9.3494968,41.16729884,0,0,328.667513,1351.211307,24.57148837,102.033457,6.30287025,26.54818422,10.81329151,46.47225474,156.1384077,649.8422186,1460.941103,5062.853827,94.05278807,315.4202373,15.20418649,51.2493553,9.47788497,31.06448178,124.5249029,360.5498794,1673.065073,4994.370619,125.6360665,354.1738829,19.8595137,55.71204898,16.46970786,41.41568295,308.9714084,728.0089073,640.8628735,1801.0925,164.6841635,444.4467027,97.15757702,258.3759281,196.7365207,439.7863355,1873.463917,3946.337825,40748.88026,13254.23174,1266.711142,871.7819055,2501.200632,2435.499789,13836.08841,26261.3901
Q64,2020,42991.0333,70158.28809,0,0,59.69140345,264.0067495,4.12845711,18.21016365,3.56917761,15.70086811,9.24309683,40.73421224,0,0,317.0119154,1300.758761,24.81065094,102.6907192,6.33659125,26.62954053,11.5842099,49.45086625,179.6713789,740.0922176,1429.181518,4942.498569,94.59579368,319.0893193,15.32775123,51.97967665,9.87113658,32.50133504,131.3724201,382.5064023,1656.12729,4950.743401,124.2915781,352.5815399,19.6529619,55.49494417,16.62493925,41.91219745,314.1234497,741.2013837,635.7904544,1791.900029,163.3586227,442.5209605,96.39129168,257.3115778,196.7701077,440.8944074,1878.759642,3966.850013,41235.42973,13388.45529,1429.414449,880.1025457,2533.59359,2468.669053,14018.70109,26616.28134
Q65,2020.25,43159.07646,70459.64764,0,0,59.0041891,261.3134969,4.08099866,18.0243855,3.52820508,15.54063307,9.13868089,40.32116747,0,0,307.0532397,1258.60183,24.89819469,102.805081,6.34384181,26.61948375,12.34038523,52.3401515,202.9339428,827.9886764,1397.230469,4821.864351,94.98538163,321.8629107,15.42515262,52.55965493,10.26293313,33.9119919,138.3635309,404.9114584,1638.254731,4902.451311,123.0726623,351.194214,19.4683425,55.31613891,16.78205151,42.41220523,319.1606745,754.1760233,630.5402849,1781.595337,162.0525023,440.5298524,95.6416574,256.2299971,196.7869585,441.9377489,1883.702397,3986.516282,41716.90888,13521.5183,1590.417402,888.1330622,2565.207366,2501.510331,14200.21064,26969.21732
Q66,2020.5,43328.74011,70766.39651,0,0,58.3180788,258.6302836,4.03363736,17.83953321,3.48733751,15.38142816,9.03488468,39.91457706,0,0,298.4616895,1223.001269,24.87748852,102.5466042,6.33170127,26.54289027,13.08188129,55.1358258,225.9110971,913.5704291,1365.4342,4702.556609,95.21064011,323.7650674,15.49420555,52.9907874,10.65234033,35.29342005,145.4851692,427.6892836,1619.497963,4849.877633,121.9498179,349.9122435,19.30058413,55.1583475,16.9401841,42.91208233,324.0925982,766.9485757,625.0861158,1770.109039,160.7553619,438.4381001,94.90274643,255.1107646,196.785446,442.9086694,1888.304154,4005.351106,42193.32003,13653.43439,1749.733866,895.9187259,2596.045437,2533.996642,14380.5147,27320.06607
Q67,2020.75,43500.03883,71078.51419,0,0,57.63183931,255.9433252,3.98627463,17.65451219,3.44647663,15.22216698,8.93121566,39.50928967,0,0,290.9694176,1192.566699,24.77986173,102.032795,6.30550507,26.41864774,13.80905126,57.83833139,248.5885024,996.8604729,1334.05304,4585.719029,95.2712378,324.8511318,15.53463041,53.28090926,11.03865651,36.64381223,152.7234545,450.7656425,1599.925456,4793.46604,120.896813,348.6524703,19.14514751,55.00701362,17.09846703,43.40837064,328.9266963,779.5282229,619.4089907,1757.405339,159.4570209,436.2129981,94.16849959,253.9337908,196.7635065,443.7982251,1892.574845,4023.362533,42664.65194,13784.20455,1907.365067,903.495367,2626.119681,2566.103451,14559.50531,27668.68368
Q68,2021,43672.98799,71395.98655,0,0,56.94496248,253.2474645,3.93887109,17.46891017,3.40558298,15.06243763,8.82748428,39.10333103,0,0,284.3597681,1166.195169,24.62793577,101.3452555,6.2692003,26.26064427,14.52226092,60.4498626,270.9532612,1077.878519,1303.27854,4472.13839,95.17369659,325.1933364,15.54740439,53.44143295,11.42146053,37.96264539,160.0643124,474.0701332,1579.617382,4733.689688,119.8909434,347.3478707,18.99809149,54.85033065,17.2560843,43.89799946,333.6685982,791.9186013,613.4970287,1743.479174,158.1479897,433.8259691,93.433034,252.6805216,196.7188053,444.5969353,1896.522243,4040.552041,43130.88823,13913.82475,2063.307416,910.8912839,2655.447913,2597.808966,14737.07195,28014.91794
Q69,2021.25,43847.60344,71718.80227,0,0,56.25727574,250.5411215,3.8914113,17.28259318,3.36464175,14.9021012,8.72361532,38.69596832,0,0,278.4579223,1143.015119,24.43799432,100.5406239,6.22567072,26.07887922,15.22178857,62.97301121,292.993947,1156.645048,1273.24753,4362.328359,94.92874504,324.8713086,15.53428063,53.48545481,11.80055286,39.25030902,167.4939432,497.5376121,1558.660766,4671.02869,118.9130389,345.9463975,18.85608103,54.67906868,17.4123005,44.3783623,338.3223187,804.118895,607.3449209,1728.352352,156.8197868,431.2535382,92.69088745,251.3347892,196.6488882,445.2954043,1900.151962,4056.914839,43592.01123,14042.2889,2217.555597,918.1287964,2684.051986,2629.094262,14913.10424,28358.61203
Q70,2021.5,44023.90135,72046.95096,0,0,55.56880719,247.8244274,3.8438961,17.09555772,3.32365095,14.74114281,8.61958756,38.28699272,0,0,273.1230968,1122.339463,24.22170787,99.65805368,6.17700604,25.88045418,15.90780965,65.41026111,314.7004388,1233.18231,1244.053567,4256.595571,94.54945052,323.9658909,15.49744899,53.42652553,12.17588948,40.50773805,174.9991225,521.1088486,1537.145737,4605.954096,117.9473067,344.4094042,18.71636089,54.48630942,17.56647452,44.84731978,342.890504,816.1248698,600.953255,1712.069261,155.4651468,428.4778213,91.93719323,249.8833408,196.5513157,445.8848129,1903.467557,4072.44052,44048.00412,14169.5902,2370.103947,925.2254932,2711.956333,2659.943293,15087.49426,28699.60787
Q71,2021.75,44201.89799,72380.42199,0,0,54.87973044,245.0984913,3.79633622,16.90787254,3.28261942,14.57961408,8.51541112,37.87644979,0,0,268.2421429,1103.627571,23.98739398,98.72444293,6.12471274,25.67036729,16.58041302,67.76386105,336.0637332,1307.514323,1215.756221,4155.091373,94.04992568,322.5552424,15.43930222,53.27788549,12.54752303,41.73614737,182.5673841,544.7306585,1515.162686,4538.916849,116.9810707,342.7098933,18.57671293,54.26714682,17.718059,45.30316926,347.3746676,827.9298006,594.3277475,1694.692513,154.0781353,425.4866219,91.16779605,248.3160995,196.4237701,446.357282,1906.470689,4087.113942,44498.85234,14295.72178,2520.947181,932.1952254,2739.186861,2690.342818,15260.13854,29037.74929
Q72,2022,44381.60953,72719.20355,0,0,54.19033639,242.3650759,3.74875051,16.71965333,3.2415628,14.41761029,8.4111179,37.46452984,0,0,263.7243241,1086.454887,23.74094587,97.75813019,6.06987067,25.45211754,17.23962382,70.03583138,357.0757943,1379.666641,1188.388582,4057.852165,93.44444483,320.7125213,15.36227615,53.0520129,12.91556239,42.93685794,190.1871075,568.3557182,1492.800134,4470.340543,116.0044586,340.8307472,18.43540244,54.0183853,17.86659753,45.74460025,351.7754096,839.5252673,587.4784421,1676.298785,152.6541885,422.2732355,90.37931321,246.626209,196.2641379,446.7061152,1909.161357,4100.916252,44944.54465,14420.67716,2670.080862,939.0488973,2765.770122,2720.282269,15430.93963,29372.8847
Q73,2022.25,44563.05191,73063.28201,0,0,53.50101197,239.6264168,3.70116492,16.53105019,3.20050231,14.25525651,8.30675769,37.05151943,0,0,259.4970639,1070.488784,23.48651323,96.77151665,6.01325213,25.22815055,17.88542589,72.22801644,377.729438,1449.666108,1161.963323,3964.830712,92.74686919,318.5046458,15.26874623,52.76037884,13.28014308,44.11119049,197.8475488,591.9421972,1470.143184,4400.617012,115.0100672,338.763042,18.29111884,53.7382472,18.01171694,46.17064458,356.092613,850.9018217,580.4189189,1656.974997,151.190087,418.8360464,89.56915437,244.809916,196.070566,446.9259355,1911.538157,4113.825957,45385.07391,14544.45051,2817.501725,945.7950954,2791.732703,2749.753584,15599.80729,29704.86937
Q74,2022.5,44746.24069,73412.64137,0,0,52.81222117,236.8850975,3.65361142,16.34223812,3.15946487,14.09270137,8.20239423,36.63777358,0,0,255.5024927,1055.469417,23.22700105,95.77292275,5.95540988,25.00017973,18.51777835,74.34213711,398.0182512,1517.540677,1136.477577,3875.920354,91.97028368,315.991782,15.16096249,52.41334021,13.64140767,45.26040154,205.5388266,615.4533,1447.272435,4330.104055,113.9926272,336.5044998,18.14291996,53.42611113,18.15312105,46.58062828,360.3256195,862.0495345,573.1655415,1636.814904,149.6838883,415.1779906,88.73550299,242.8663393,195.8415009,447.0127373,1913.598558,4125.819989,45820.43767,14667.03695,2963.20793,952.4405866,2817.100771,2778.75101,15766.65937,30033.56729
Q75,2022.75,44931.19091,73767.26294,0,0,52.12448873,234.1439488,3.60612499,16.15341018,3.11848067,13.93010852,8.09810281,36.22369659,0,0,251.6946384,1041.194532,22.96443322,94.7678974,5.89673947,24.76941642,19.13662977,76.37983323,417.9365334,1583.319284,1111.916838,3790.973635,91.12678924,313.2273076,15.04101238,52.02011993,13.99949433,46.38565154,213.2518862,638.8567778,1424.263258,4259.124697,112.9486816,334.0581081,17.99017655,53.08227257,18.29057965,46.9741258,364.4733777,872.9584335,565.7367607,1615.916148,148.1348236,411.3059419,87.87727654,240.7971622,195.575705,446.9638748,1915.339186,4136.874703,46250.63865,14788.43266,3107.199243,958.9907154,2841.899767,2807.270907,15931.42237,30358.85264
Q76,2023,45117.91698,74127.12498,0,0,51.43838292,231.40596,3.558745,15.96477112,3.07758305,13.76765367,7.99396649,35.80972792,0,0,248.037144,1027.507423,22.70021505,93.76013672,5.83752655,24.53673028,19.74192671,78.34269759,437.4792556,1647.031761,1088.258092,3709.81654,90.22740589,310.2580737,14.91080099,51.58884232,14.3545275,47.48798818,220.9784466,662.124441,1401.185365,4187.967574,111.8762875,331.4309146,17.83251965,52.70773862,18.42392153,47.35091735,368.5345719,883.6188412,558.1524861,1594.37776,146.5431762,407.2300668,86.99406475,238.6062845,195.2722611,446.7779973,1916.756094,4146.966786,46675.68494,14908.63504,3249.477162,965.4497177,2866.154183,2835.311535,16094.03177,30680.61083
Q77,2023.25,45306.43262,74492.20266,0,0,50.75450143,228.6742027,3.51151256,15.77653193,3.03680759,13.60551794,7.89007535,35.39632696,0,0,244.5014121,1014.287371,22.43532346,92.75212015,5.77797893,24.30276321,20.33362152,80.23229693,456.6420312,1708.708775,1065.472292,3632.259308,89.28204385,307.1248419,14.77204624,51.12660121,14.7066151,48.56834313,228.71094,685.2316933,1378.102591,4116.888104,110.7747457,328.6329956,17.66979641,52.30405076,18.55302699,47.71095314,372.5077291,894.0216371,550.4335324,1572.298101,144.9101449,402.9631885,86.08605749,236.2994615,194.9305671,446.4549531,1917.845018,4156.074053,47095.59022,15027.64282,3390.044992,971.82097,2889.887426,2862.872858,16254.43214,30998.73922
Q78,2023.5,45496.75073,74862.46791,0,0,50.07345748,225.9517649,3.46446976,15.58890499,2.99619045,13.44388425,7.78652276,34.98396376,0,0,241.0650978,1001.442041,22.17044287,91.74554749,5.71825186,24.06800616,20.91167687,82.05018642,475.4210902,1768.381782,1043.526324,3558.104547,88.29952914,303.8628144,14.62628227,50.63954663,15.05584481,49.62753574,236.4424486,708.1571012,1355.072857,4046.110173,109.6443587,325.6765861,17.50202664,51.87313596,18.67781872,48.0543204,376.3913065,904.1584431,542.601137,1549.773193,143.2377055,398.5201747,85.15396755,233.8839404,194.5503156,445.9956713,1918.601608,4164.176109,47510.37375,15145.4561,3528.907889,978.1071873,2913.121739,2889.956341,16412.577,31313.14756
Q79,2023.75,45688.8834,75237.8895,0,0,49.39586688,223.2416932,3.41765938,15.40210158,2.95576878,13.28293462,7.68340357,34.57310811,0,0,237.7108809,988.9014523,21.9060601,90.74163346,5.65846386,23.83285099,21.47606737,83.79791868,493.8132604,1826.08298,1022.384545,3487.153257,87.28765487,300.5021995,14.47486674,50.13297651,15.40228497,50.66627919,244.1666438,730.8820016,1332.148257,3975.828168,108.4862185,322.5753599,17.32936745,51.41718073,18.7982567,48.38121459,380.1837638,914.0217529,534.6765528,1526.895428,141.5284743,393.9173765,84.19894986,231.368118,194.1314772,445.4020312,1919.021638,4171.254894,47920.06028,15262.07637,3666.072849,984.3105784,2935.878165,2916.564769,16568.42867,31623.7581
