,Time,SL,SH,SPL,SPH,I1L,I1H,I2L,I2H,I3L,I3H,I4L,I4H,I5L,I5H,D1L,D1H,D2L,D2H,D3L,D3H,D4L,D4H,D5L,D5H,E1L,E1H,E2L,E2H,E3L,E3H,E4L,E4H,E5L,E5H,U1L,U1H,U2L,U2H,U3L,U3H,U4L,U4H,U5L,U5H,T1L,T1H,T2L,T2H,T3L,T3H,T4L,T4H,T5L,T5H,NewI,NewA,NewD1,NewD2,NewD3,NewD4,NewD5,Deaths
Q47,2015.75,40375.84791,66287.59545,0,0,108.1766743,486.0944008,0,0,0,0,0,0,0,0,504.438032,2075.517746,10.12280458,38.52501987,2.02143336,7.498969,0,0,0,0,1734.182767,5820.869923,129.6921309,379.1786914,21.13995349,61.0989895,6.1748046,17.72270497,24.28117949,68.12428399,1892.830942,5307.598448,175.5335878,447.6129536,28.17895708,71.41493392,14.27920341,34.59810187,197.4744655,453.7524633,723.8475338,1887.851655,192.4564093,477.8706595,113.4806511,277.7351479,193.4724503,412.7422998,1727.327979,3482.976345,31888.34492,10444.49487,0,684.0072996,1919.726019,1877.325418,10803.21058,20370.00419
Q48,2016,40520.12988,66462.20367,0,0,107.3024156,483.9765653,0,0,0,0,0,0,0,0,500.5115204,2066.8377,10.04248703,38.3550225,2.00537536,7.46564078,0,0,0,0,1721.187479,5800.210494,123.6613355,364.0793437,19.80417965,57.67990087,6.10871624,17.63158696,32.32506075,90.69265518,1878.037162,5294.411926,171.1163725,439.4516335,27.37114821,69.84645336,14.42457479,35.05495931,206.7749454,476.2019635,717.8991267,1883.823583,190.3062976,475.7190039,112.2070729,276.4633154,193.8673465,415.0521234,1740.580742,3520.316857,32481.56631,10643.55109,0,697.0793436,1957.791995,1913.399992,10998.32692,20748.96938
Q49,2016.25,40665.37051,66641.27529,0,0,106.4583751,481.9169245,0,0,0,0,0,0,0,0,496.644996,2058.137034,9.96328756,38.18468371,1.98955623,7.43232693,0,0,0,0,1708.400141,5779.302193,118.2263922,350.5693904,18.77921035,55.10409557,6.09969885,17.69014291,39.79938489,111.6513906,1863.536142,5280.748301,166.7885785,431.2636768,26.61882571,68.38465392,14.56798783,35.50133628,215.6765422,497.7524415,712.0845075,1879.622787,188.2177874,473.5567635,110.9750196,275.1994432,194.2347783,417.2758699,1753.187878,3556.438879,33071.90446,10841.80132,0,710.0829627,1995.678216,1949.324069,11192.72328,21126.52497
Q50,2016.5,40811.5542,66824.69922,0,0,105.6448586,479.9256657,0,0,0,0,0,0,0,0,492.8523808,2049.477894,9.88522135,38.01411495,1.9739632,7.39898967,0,0,0,0,1695.816062,5758.170382,113.3750956,338.6078649,17.92322752,52.98074837,6.1261528,17.84054561,46.82022518,131.3229289,1849.316509,5266.634089,162.5913398,423.1891242,25.90664519,66.99177475,14.70903317,35.93682753,224.2038211,518.4545913,706.397759,1875.254342,186.1877457,471.3840744,109.7801957,273.936771,194.5742439,419.4111801,1765.173793,3591.366645,33659.46544,11039.27729,0,723.0184825,2033.384351,1985.096859,11386.39582,21502.67115
Q51,2016.75,40958.667,67012.36849,0,0,104.8607658,478.004749,0,0,0,0,0,0,0,0,489.1443381,2040.913912,9.80835548,37.84366514,1.95859564,7.36564074,0,0,0,0,1683.43369,5736.850679,109.0547146,328.0442865,17.18199006,51.16097077,6.17370108,18.04392387,53.45919109,149.9069858,1835.367661,5252.095477,158.550452,415.3213598,25.22883142,65.6559316,14.84667584,36.35915706,232.3767125,538.3483409,700.8333031,1870.723791,184.2143031,469.2043262,108.6199788,272.6731062,194.8854831,421.4566452,1776.561015,3625.12181,34244.35063,11236.01253,0,735.8866404,2070.910214,2020.717628,11579.34074,21877.40706
Q52,2017,41106.6963,67204.18063,0,0,104.1046791,476.1528863,0,0,0,0,0,0,0,0,485.5282772,2032.487308,9.73278296,37.67381365,1.94346294,7.33233209,0,0,0,0,1671.25368,5715.385915,105.2058903,318.7122093,16.53027082,49.57559489,6.23499508,18.2804215,59.7656593,167.5416267,1821.679882,5237.15893,154.6815788,407.7224932,24.58372157,64.37595239,14.98058618,36.76786999,240.2124098,557.4677814,695.3858956,1866.037079,182.296285,467.0224808,107.4928604,271.4091641,195.1686919,423.4122997,1787.370569,3657.724446,34826.65661,11432.04019,0,748.6885058,2108.25583,2056.185711,11771.55428,22250.73177
Q53,2017.25,41255.63061,67400.03769,0,0,103.3751883,474.3676108,0,0,0,0,0,0,0,0,482.0089082,2024.229516,9.65860395,37.50509038,1.92858005,7.29914411,0,0,0,0,1659.278096,5693.823156,101.7724863,310.4558848,15.95323036,48.18396399,6.30620836,18.53972627,65.77760506,184.3330403,1808.24439,5221.85156,150.9934722,400.4329394,23.97100387,63.15385024,15.11094329,37.16381062,247.7268838,575.8450554,690.0506229,1861.200525,180.4328793,464.8440979,106.3979755,270.1472043,195.4244944,425.2794693,1797.622372,3689.194037,35406.47537,11627.39233,0,761.4253964,2145.421482,2091.500515,11963.03282,22622.64487
Q54,2017.5,41405.45943,67599.84605,0,0,102.6709663,472.646116,0,0,0,0,0,0,0,0,478.5888304,2016.16287,9.58591274,37.33802052,1.91396526,7.2661699,0,0,0,0,1647.509801,5672.211238,98.70406238,303.1366202,15.44029587,46.95719688,6.38509832,18.81582367,71.52627065,200.368412,1795.053339,5206.201282,147.4899432,393.477381,23.39056664,61.99177081,15.23813814,37.54832546,254.9355814,593.5120279,684.8229049,1856.220809,178.6234136,462.674706,105.3347819,268.890127,195.6538174,427.0603855,1807.335549,3719.550223,35983.89454,11822.09963,0,774.0988069,2182.407734,2126.661532,12153.77287,22993.14682
Q55,2017.75,41556.17316,67803.51623,0,0,101.9907784,470.9855873,0,0,0,0,0,0,0,0,475.269033,2008.302415,9.51479367,37.17309296,1.89963604,7.23350639,0,0,0,0,1635.951999,5650.598883,95.95609249,296.633026,14.98304536,45.87241229,6.4701504,19.10468374,77.03824081,215.7217174,1782.099787,5190.236824,144.1711597,386.8687578,22.8420957,60.89097848,15.36259746,37.922802,261.8536362,610.5006688,679.6984916,1851.104969,176.8672119,460.5194081,104.3028629,267.6409252,195.8577648,428.757812,1816.528642,3748.81323,36558.99774,12016.1914,0,786.7103511,2219.215441,2161.668352,12343.7712,23362.23907
Q56,2018,41707.76306,68010.96261,0,0,101.3334711,469.3833227,0,0,0,0,0,0,0,0,472.0492906,2000.657516,9.44531544,37.0107391,1.88560979,7.20124661,0,0,0,0,1624.607903,5629.033336,93.4895287,290.8395393,14.57440963,44.91053714,6.56021925,19.40329063,82.33649619,230.4567061,1769.377638,5173.987622,141.0345751,380.6111455,22.32497987,59.85166833,15.48470568,38.2884705,268.4958623,626.8428942,674.6734632,1845.860393,175.1635045,458.3826566,103.3018102,266.4023755,196.0375157,430.3747522,1825.219729,3777.004053,37131.86477,12209.69561,0,799.2617162,2255.845744,2196.520672,12533.02482,23729.92413
Q57,2018.25,41860.76751,68229.39383,0,0,75.03324394,346.164216,5.33948239,24.611623,4.73026898,21.77460452,9.84205912,45.40744608,0,0,451.7008669,1914.873185,17.48157078,72.695093,4.12807439,17.77116409,2.93434029,13.27428879,9.39916815,42.4299801,1597.612885,5551.387541,105.6457821,335.9868438,15.14830194,47.50736451,6.86393794,20.57458891,87.53017223,244.9867175,1740.757335,5110.149238,153.2135524,419.1311943,22.69860277,61.39899392,15.68864549,38.89456575,274.9143142,642.6804179,627.8526606,1725.772132,206.7252149,547.2795041,109.9461926,285.9914945,197.102993,434.390441,1833.586558,3804.581463,37694.7251,12394.92373,221.3090002,834.1753172,2358.813936,2294.550244,12883.34759,24096.17501
Q58,2018.5,42016.7277,68474.94175,0,0,66.75813578,301.7668398,4.66020828,21.06843957,4.07390443,18.42143659,10.73207926,48.95682154,0,0,420.7763732,1776.347337,24.13734072,101.6548492,5.744193,24.89546223,6.2125499,28.11047285,33.92152495,151.4061007,1565.694604,5450.653732,118.2574631,383.6224275,16.92796672,54.51611652,7.72011152,24.00347203,93.3369883,262.1868804,1711.197834,5041.995246,164.9869491,456.7208066,24.11061503,66.01685021,16.15855886,40.30249008,281.4443643,658.9947178,586.3748946,1619.854819,224.3906032,598.227236,121.1063098,317.8403266,200.9044682,445.8202517,1843.027564,3835.321632,38229.79707,12555.22874,416.4772024,868.7725654,2465.626986,2396.509277,13223.57378,24460.57652
Q59,2018.75,42175.16761,68737.83183,0,0,63.86190146,284.4830605,4.43008528,19.71414956,3.84344366,17.08884525,10.10537103,45.32277459,0,0,391.8274312,1643.756985,28.52162911,119.8736282,6.51572757,27.94621818,7.66601958,34.24642734,59.46787045,261.2832736,1529.86035,5329.666769,129.9369435,428.0566595,18.87511132,61.9766423,8.67242626,27.67039421,100.157102,283.4417817,1681.811729,4972.363732,175.5508249,491.0014478,25.76272205,71.37524896,16.7921112,42.21391444,288.4265587,676.7929842,552.2756263,1533.570044,233.7832005,626.6362434,129.5645015,342.3184009,205.8871168,460.4241438,1854.837354,3872.680333,38747.21834,12702.05289,594.9938943,900.777903,2570.073705,2496.82849,13543.36494,24822.25478
Q60,2019,42335.71951,69011.614,0,0,62.37900924,276.097309,4.31964056,19.08176796,3.73959891,16.48887427,9.7469511,43.22481075,0,0,367.0184455,1529.871159,31.34776194,130.9618842,6.98852651,29.6640972,8.63015358,38.03219432,84.49212681,365.3589714,1491.11,5193.237884,140.4475316,467.8974016,20.71129325,68.90179672,9.58788791,31.06292878,107.9327671,308.2514683,1652.348387,4900.211893,185.130515,522.5364363,27.39368974,76.69452537,17.48881868,44.32290951,295.9873784,696.4411172,523.9472607,1462.434926,238.4157751,642.0891413,134.8908683,358.3046678,210.6418283,474.4012498,1869.113008,3916.852505,39253.75308,12842.89625,766.4711055,930.4677511,2671.839762,2595.483024,13846.47579,25180.32438
Q61,2019.25,42498.31471,69293.97243,0,0,61.26539163,270.6896261,4.24068772,18.69110413,3.66924371,16.13402247,9.53147362,42.06145775,0,0,346.1839631,1435.256167,33.10278901,137.3920008,7.28958227,30.69828381,9.48469449,41.34122227,109.1134529,465.0399677,1450.52741,5046.88653,149.651714,502.4503784,22.35615853,75.03012703,10.46308936,34.22933595,116.5592822,336.0546987,1622.644941,4824.931977,193.8104744,551.4551556,28.92013487,81.71416179,18.20125055,46.48414465,304.1376495,717.9566051,500.1244885,1402.93155,240.0328243,649.3162818,137.7934476,367.7334401,214.6106281,486.2645694,1885.319302,3966.341462,39751.76253,12980.53809,934.0058163,958.2090068,2770.710697,2692.432783,14135.79392,25534.10262
Q62,2019.5,42662.9784,69584.16954,0,0,60.23888164,266.2462816,4.16937429,18.37931334,3.60720157,15.85967703,9.36251413,41.26506179,0,0,328.6883314,1357.218301,34.11328519,140.7548309,7.46818483,31.27131272,10.29893792,44.50307538,133.4092053,561.3452171,1409.021195,4895.326881,157.5077315,531.5545173,23.78398315,80.28481613,11.30221402,37.21887035,125.9370023,366.391524,1592.615482,4746.300224,201.6255168,577.7487256,30.31588851,86.34114483,18.9095031,48.63523871,312.8425975,741.2192312,479.8127749,1352.309595,239.6920713,651.1609977,138.9908585,372.5424788,217.7148657,495.8128462,1902.773703,4019.27649,40241.94916,13115.92311,1098.593882,984.3369592,2866.566412,2787.630104,14413.53053,25883.14349
Q63,2019.75,42829.75269,69881.99346,0,0,59.22699582,262.0912991,4.09947027,18.09149056,3.54681123,15.61015321,9.20603619,40.59576957,0,0,313.8903318,1292.593251,34.60358178,142.0825653,7.55658247,31.51173838,11.08295271,47.5417936,157.378586,654.6790891,1367.297441,4742.203325,164.0402395,555.3744374,24.99109501,84.66608716,12.1060868,40.04666649,135.9691322,398.8483753,1562.233336,4664.380902,208.5941288,601.379938,31.57343331,90.53873937,19.60494746,50.74709327,322.0510809,766.0577297,462.2320939,1308.430135,238.0869711,649.4681952,139.0342544,374.2030672,220.0651526,503.3436786,1920.863359,4073.990933,40724.47871,13249.35063,1260.538954,1009.128743,2959.362443,2881.02589,14681.37113,26227.19798
Q64,2020,42998.67535,70187.38377,0,0,58.2151689,258.011153,4.02963268,17.81005933,3.48655615,15.36741836,9.05215126,39.96640853,0,0,301.2460344,1238.564307,34.73119916,142.059571,7.57949692,31.51445778,11.83904603,50.44799291,180.9940678,745.1611044,1325.88614,4590.192875,169.3162631,574.2593308,25.98516842,88.21655136,12.87456749,42.71591348,146.5614193,433.0374307,1531.514818,4579.435738,214.7314712,622.325075,32.69176202,94.29225714,20.2833286,52.80353345,331.7065954,792.2823879,446.772354,1269.640286,235.6807654,645.4567554,138.3159964,373.7520085,221.8185824,509.2715365,1939.108935,4129.18501,41199.3724,13380.90526,1419.923832,1032.805168,3049.110898,2972.573985,14940.59456,26566.15673
